# case	section	name	row (explicit) or digest (corpus)
split_holes_1	body	U0	2a55cf6de0e2ae5b4ca16f02937806c2 face wall 0 Ec2167a1b29431cebd169719ea2ee3a69 1 segment 1 both
split_holes_1	body	U0	324a3682f7403753aba7c6190c977751 vertex cut_vertex 0 Ed507517f76320b37092dafe2dcc32dc3 1 vertex 3 end
split_holes_1	body	U0	387e3f7708d38b3a2cebb19ac5039c26 edge cut_edge 0 E8ab0572621ffc2a19c762995a0ee4f8e 1 segment 2 end
split_holes_1	body	U0	3f2f3e0b94eea0e486d6fc5b751f82b0 vertex cut_vertex 1 E454c06fee005868cb6f45f5f92225b69 0 vertex 1 start
split_holes_1	body	U0	4323e2dc004d2bcf8ca66ca7c52e0c2c edge vertical 0 E9767c60e77f7a3705fd79eeae5c63967 0 vertex 1 both
split_holes_1	body	U0	4cca77579b2a83f474e6e638dc1dcd4f vertex cut_vertex 0 E9767c60e77f7a3705fd79eeae5c63967 0 vertex 1 end
split_holes_1	body	U0	555c5c6126399d7d5d08431c9c7746e8 vertex cut_vertex 1 E45537ab3ec05868cb6f45f61dcfa4cda 0 vertex 2 start
split_holes_1	body	U0	56108dcd14668d066fc523b5edcdf224 vertex cut_vertex 1 Ecc1cc327b1058d0402561ecb8fcf8e62 1 vertex 1 start
split_holes_1	body	U0	5a359acfa653360fe59fcb72bda5d08a edge cut_edge 1 E82d60e4d2df921a36ca68aa55e61c3fe 0 segment 1 start
split_holes_1	body	U0	5b0b7adfe10f7ea88cb1a85ef581934d face wall 0 E8ab0572621ffc2a19c762995a0ee4f8e 1 segment 2 both
split_holes_1	body	U0	5c0f57192ddcc2cbf7740c57a31c207f face wall 0 E36f2f2610000e42562e5e3dd97a8a0cd 0 segment 3 both
split_holes_1	body	U0	5f4fcd3eda4f3393dbef7f0fe8e890cb edge vertical 0 E130ee53468eb24c71bb5ee3f52eecc82 1 vertex 0 both
split_holes_1	body	U0	6a6102ac1b59fde87ed4993f820b3769 edge cut_edge 0 E931f77ef0784c694319ba87e7ce5a4aa 1 segment 3 end
split_holes_1	body	U0	78c3e79ef0ad329ad94597764c3ea7ea edge cut_edge 0 E6332c1c7904a17877f363dd31192ad91 0 segment 1 end
split_holes_1	body	U0	83d5e9e6c7343dfdbb9f5bda87af35e9 edge cut_edge 1 Ef2d0b626b8f9281ab80844740d2a9f34 1 segment 0 start
split_holes_1	body	U0	84265715bca0f8ad37874b9f9654bf79 vertex cut_vertex 0 E6ac7a3888b0b4dfe2119aa27bc6f00a3 1 vertex 1 end
split_holes_1	body	U0	8451b791d87e28651c77c6a226a0c1fe vertex cut_vertex 1 Ecc154f72a5058d0402561ec944f79cf1 1 vertex 2 start
split_holes_1	body	U0	89edf0933bf33606c0f4828eabd1ccd5 vertex cut_vertex 0 E5c7ffb92289e4f8a6514d9bc26350753 0 vertex 2 end
split_holes_1	body	U0	8ac144cfee9e6554aff52e0cb15a4b2f edge cut_edge 0 Efefd7dac03ba352fd44dc42e5aa734ed 0 segment 2 end
split_holes_1	body	U0	8de4f48793c05153f2c24a61cc940c8e edge cut_edge 1 E82ce9a9821f921a36ca68aa31389d28d 0 segment 2 start
split_holes_1	body	U0	926369c59d08b47492fb6a324fa06c4c vertex cut_vertex 1 Ecc0ddbbd99058d0402561ec6fa1fab80 1 vertex 3 start
split_holes_1	body	U0	92f5bd0b9a04ac67e3192268e824408a edge cut_edge 1 Ef2d829dbc4f9281ab8084476580290a5 1 segment 1 start
split_holes_1	body	U0	93f13e236efd11ed184aaa2d284c1672 edge cut_edge 1 E82dd820239f921a36ca68aa7a939b56f 0 segment 0 start
split_holes_1	body	U0	96f1a42ae340f7bf84802fadb2c434be edge vertical 0 E6ac7a3888b0b4dfe2119aa27bc6f00a3 1 vertex 1 both
split_holes_1	body	U0	994fcf5ebaba9b807af53a7f2e075c58 vertex cut_vertex 0 Ec56898cf4ceda5359669425b1bf79fa1 1 vertex 2 end
split_holes_1	body	U0	9a504c5055a23cecd8ffd394fef9dbad face cut_face 1 E82dd820239f921a36ca68aa7a939b56f,E82d60e4d2df921a36ca68aa55e61c3fe,E82ce9a9821f921a36ca68aa31389d28d,E82c726e315f921a36ca68aa0c8b1e11c,Ef2d0b626b8f9281ab80844740d2a9f34,Ef2d829dbc4f9281ab8084476580290a5,Ef2df9d90d0f9281ab8084478a2da8216,Ef2e71145dcf9281ab808447aedb27387 cap start
split_holes_1	body	U0	9b3377b5fc6143284ef484c6471c6f56 edge vertical 0 E5c7ffb92289e4f8a6514d9bc26350753 0 vertex 2 both
split_holes_1	body	U0	af9ea671956f432036755c35a2f6d1b0 face wall 0 Efefd7dac03ba352fd44dc42e5aa734ed 0 segment 2 both
split_holes_1	body	U0	b6a14a1d6cc3018afb5931f23f3a5d45 vertex cut_vertex 1 Ecc2436dcbd058d0402561ecddaa77fd3 1 vertex 0 start
split_holes_1	body	U0	baa3e14a8902c5ac58e3a6a819dc61ae edge cut_edge 0 E839c73186a5307cd59ff3c009e8c02ce 1 segment 0 end
split_holes_1	body	U0	bb53ccb108fd426017496f4d41f22b9d edge cut_edge 1 Ef2df9d90d0f9281ab8084478a2da8216 1 segment 2 start
split_holes_1	body	U0	c4313d9e3e32ee6d63a3d6674b1072fa face wall 0 E931f77ef0784c694319ba87e7ce5a4aa 1 segment 3 both
split_holes_1	body	U0	d943c0fa429f23126be56fe822364723 edge vertical 0 Ec56898cf4ceda5359669425b1bf79fa1 1 vertex 2 both
split_holes_1	body	U0	d9cce44db69bbd3b4222f5d340668565 vertex cut_vertex 0 E0cbf4c819485f4307d0923c20cb61b69 0 vertex 0 end
split_holes_1	body	U0	dee2560fbfae4d18938e8a466cdcbc56 edge cut_edge 0 E827bf6e001be985abc373bb1d27be4e5 0 segment 0 end
split_holes_1	body	U0	dfe010401590ba884b5c427a22f27dcd edge cut_edge 0 Ec2167a1b29431cebd169719ea2ee3a69 1 segment 1 end
split_holes_1	body	U0	e93596327609cf2e95f266b8ee20857c vertex cut_vertex 0 E130ee53468eb24c71bb5ee3f52eecc82 1 vertex 0 end
split_holes_1	body	U0	ee7f18fe7595de30b4d13b5bf8602787 vertex cut_vertex 1 E455aee68f805868cb6f45f6427d23e4b 0 vertex 3 start
split_holes_1	body	U0	eeb2abdbb9e37368d573c41207ff3865 edge vertical 0 Edec1efd822994f889e380f10a4f9b530 0 vertex 3 both
split_holes_1	body	U0	f72d819bfec0eee729c61340257879de edge vertical 0 E0cbf4c819485f4307d0923c20cb61b69 0 vertex 0 both
split_holes_1	body	U0	f9627441a1c65d7a5728cefab1deec75 edge cut_edge 1 Ef2e71145dcf9281ab808447aedb27387 1 segment 3 start
split_holes_1	body	U1	id b9714cdbb0866e1c9be86512c8e92c9f
split_holes_1	body	U1	00963036160091498aa65be1419a41d4 edge vertical 1 E130ee53468eb24c71bb5ee3f52eecc82 1 vertex 0 both
split_holes_1	body	U1	051e5bc49fd9bce395df555516a33566 edge cut_edge 1 Ec2167a1b29431cebd169719ea2ee3a69 1 segment 1 start
split_holes_1	body	U1	0f6d7d53da89141d7682c27e250a2b54 vertex top_vertex 0 P0.v2 0 vertex 2 end
split_holes_1	body	U1	0f74f108e689141d7682c2806fe21cc5 vertex top_vertex 0 P0.v3 0 vertex 3 end
split_holes_1	body	U1	0f7c64bdf289141d7682c282baba0e36 vertex top_vertex 0 P0.v0 0 vertex 0 end
split_holes_1	body	U1	0f83d872fe89141d7682c2850591ffa7 vertex top_vertex 0 P0.v1 0 vertex 1 end
split_holes_1	body	U1	0ff57db3e0cb69cebac21339fb45d646 vertex cut_vertex 1 E0cbf4c819485f4307d0923c20cb61b69 0 vertex 0 start
split_holes_1	body	U1	1a37867996a42203bbde95f3f772dc9d edge vertical 1 E0cbf4c819485f4307d0923c20cb61b69 0 vertex 0 both
split_holes_1	body	U1	1beb92b30a0cb42808c1510fa0c3d90e vertex cut_vertex 1 E5c7ffb92289e4f8a6514d9bc26350753 0 vertex 2 start
split_holes_1	body	U1	1e33605b6b21fdb51b6cc362c0cb7e7c edge cut_edge 1 Efefd7dac03ba352fd44dc42e5aa734ed 0 segment 2 start
split_holes_1	body	U1	1f4157f61bf1d504d4b3a18fbdf07859 edge vertical 1 Ed507517f76320b37092dafe2dcc32dc3 1 vertex 3 both
split_holes_1	body	U1	2139d95d0a5103bbc3a04f9c0a6248e0 edge vertical 1 Ec56898cf4ceda5359669425b1bf79fa1 1 vertex 2 both
split_holes_1	body	U1	2b6486fa6951952e05eafc898f8ead2d face wall 1 E931f77ef0784c694319ba87e7ce5a4aa 1 segment 3 both
split_holes_1	body	U1	379dcf217958040d5648375075a06a53 vertex cut_vertex 1 E130ee53468eb24c71bb5ee3f52eecc82 1 vertex 0 start
split_holes_1	body	U1	388b20a0ab900e3c1a49d8be9446d9ba face wall 1 E8ab0572621ffc2a19c762995a0ee4f8e 1 segment 2 both
split_holes_1	body	U1	49b888451c67f4b9a81573f8ece50d23 face wall 1 Efefd7dac03ba352fd44dc42e5aa734ed 0 segment 2 both
split_holes_1	body	U1	4d4a78edea917eb49f737239cdbc0b9b edge cut_edge 1 E36f2f2610000e42562e5e3dd97a8a0cd 0 segment 3 start
split_holes_1	body	U1	4d5c91b312547c7640788a9b90550902 face wall 1 E827bf6e001be985abc373bb1d27be4e5 0 segment 0 both
split_holes_1	body	U1	4dc438cf6ef738bc991c594798f6aa42 vertex cut_vertex 1 Ed507517f76320b37092dafe2dcc32dc3 1 vertex 3 start
split_holes_1	body	U1	56c1e34a41fc0963d3554a5db129e34c edge top_edge 0 P0.s0 0 segment 0 end
split_holes_1	body	U1	56c956ff4dfc0963d3554a5ffc01d4bd edge top_edge 0 P0.s1 0 segment 1 end
split_holes_1	body	U1	56d0cab459fc0963d3554a6246d9c62e edge top_edge 0 P0.s2 0 segment 2 end
split_holes_1	body	U1	56d83e6965fc0963d3554a6491b1b79f edge top_edge 0 P0.s3 0 segment 3 end
split_holes_1	body	U1	6d425b81bda996fb49f2d72ee48eba69 face wall 1 Ec2167a1b29431cebd169719ea2ee3a69 1 segment 1 both
split_holes_1	body	U1	6e6954a35f883fe04aadddcaa883965e face wall 1 E6332c1c7904a17877f363dd31192ad91 0 segment 1 both
split_holes_1	body	U1	711474f887e90a0dbfcc139436870938 face wall 1 E36f2f2610000e42562e5e3dd97a8a0cd 0 segment 3 both
split_holes_1	body	U1	7e5c35516ba54eb557a4fcf82b5a4411 edge vertical 1 E6ac7a3888b0b4dfe2119aa27bc6f00a3 1 vertex 1 both
split_holes_1	body	U1	7f6d4bdc6c12682c3e7dda7c84c56275 face cut_face 1 E827bf6e001be985abc373bb1d27be4e5,E6332c1c7904a17877f363dd31192ad91,Efefd7dac03ba352fd44dc42e5aa734ed,E36f2f2610000e42562e5e3dd97a8a0cd,E839c73186a5307cd59ff3c009e8c02ce,Ec2167a1b29431cebd169719ea2ee3a69,E8ab0572621ffc2a19c762995a0ee4f8e,E931f77ef0784c694319ba87e7ce5a4aa cap start
split_holes_1	body	U1	85ed66144f5bf6e2b54b59f8eb47befb vertex cut_vertex 1 Ec56898cf4ceda5359669425b1bf79fa1 1 vertex 2 start
split_holes_1	body	U1	8ce1bc78b5feb8119125ea93e81159a9 edge cut_edge 1 E8ab0572621ffc2a19c762995a0ee4f8e 1 segment 2 start
split_holes_1	body	U1	9654949bcf891a94c1e481f1033f32a0 vertex top_vertex 0 P1.v1 1 vertex 1 end
split_holes_1	body	U1	965c0850db891a94c1e481f34e172411 vertex top_vertex 0 P1.v0 1 vertex 0 end
split_holes_1	body	U1	96637c05e7891a94c1e481f598ef1582 vertex top_vertex 0 P1.v3 1 vertex 3 end
split_holes_1	body	U1	966aefbaf3891a94c1e481f7e3c706f3 vertex top_vertex 0 P1.v2 1 vertex 2 end
split_holes_1	body	U1	9784518cdfbf6261950398aa3afbea1a face wall 1 E839c73186a5307cd59ff3c009e8c02ce 1 segment 0 both
split_holes_1	body	U1	a6df445a49269d45697be781ca6420bd edge cut_edge 1 E6332c1c7904a17877f363dd31192ad91 0 segment 1 start
split_holes_1	body	U1	b225aabadcf7ef1d0eab0aa6f63646fd edge vertical 1 E5c7ffb92289e4f8a6514d9bc26350753 0 vertex 2 both
split_holes_1	body	U1	b353c873dd948dc3c1357d15ae703606 edge cut_edge 1 E931f77ef0784c694319ba87e7ce5a4aa 1 segment 3 start
split_holes_1	body	U1	b4d0060742bce41fa43674f3028ec72d vertex cut_vertex 1 Edec1efd822994f889e380f10a4f9b530 0 vertex 3 start
split_holes_1	body	U1	c257fe55183aa4e58afe910c09f00ce6 vertex cut_vertex 1 E6ac7a3888b0b4dfe2119aa27bc6f00a3 1 vertex 1 start
split_holes_1	body	U1	e4b086d24dc8babce7a831b7d48a41f9 edge cut_edge 1 E839c73186a5307cd59ff3c009e8c02ce 1 segment 0 start
split_holes_1	body	U1	e6b854069efc02ec87f3908a6cb12534 edge top_edge 0 P1.s3 1 segment 3 end
split_holes_1	body	U1	e6bfc7bbaafc02ec87f3908cb78916a5 edge top_edge 0 P1.s2 1 segment 2 end
split_holes_1	body	U1	e6c73b70b6fc02ec87f3908f02610816 edge top_edge 0 P1.s1 1 segment 1 end
split_holes_1	body	U1	e6ceaf25c2fc02ec87f390914d38f987 edge top_edge 0 P1.s0 1 segment 0 end
split_holes_1	body	U1	e78f924b0e9a8dd08a6ebd6b3a1f3209 face end_cap 0 P0.b0,P1.b0 cap end
split_holes_1	body	U1	e7d202419cf8090aafd129a95e108ff9 edge cut_edge 1 E827bf6e001be985abc373bb1d27be4e5 0 segment 0 start
split_holes_1	body	U1	e8a2a3885a20560eb7d0b9048f44338f region region 1 E3083c8eeaf22a6e9aaaa10a9afcd9d93 region
split_holes_1	body	U1	ea988262ca45a8953eea21f8b0cfba57 edge vertical 1 E9767c60e77f7a3705fd79eeae5c63967 0 vertex 1 both
split_holes_1	body	U1	f4680669481d95cc79ae8e295ad24df2 edge vertical 1 Edec1efd822994f889e380f10a4f9b530 0 vertex 3 both
split_holes_1	body	U1	f9568b6d108a4c1080497cbbbe6aae04 vertex cut_vertex 1 E9767c60e77f7a3705fd79eeae5c63967 0 vertex 1 start
split_holes_2	step	0	unchanged 043bd527e2bd81462458dd089385d2f8
split_holes_2	step	0	unchanged 044348dceebd81462458dd0ade5dc469
split_holes_2	step	0	unchanged 044abc91fabd81462458dd0d2935b5da
split_holes_2	step	0	unchanged 0452304706bd81462458dd0f740da74b
split_holes_2	step	0	unchanged 0470e703f351f88265fdf05e4bdfe590
split_holes_2	step	0	unchanged 0f6d7d53da89141d7682c27e250a2b54
split_holes_2	step	0	unchanged 0f74f108e689141d7682c2806fe21cc5
split_holes_2	step	0	unchanged 0f7c64bdf289141d7682c282baba0e36
split_holes_2	step	0	unchanged 0f83d872fe89141d7682c2850591ffa7
split_holes_2	step	0	split 3d6f3fd3a19d330f17fbc5c894e66013 76872c7ff5bf47a7b415500426f1c9a0,a1c3c4325716b96f1511da5ba605aacf
split_holes_2	step	0	generated E45449349d405868cb6f45f5d474a69f8 25c0b84152da271c5961e5e395feec96 cut_vertex
split_holes_2	step	0	generated E45449349d405868cb6f45f5d474a69f8 5bf8c900a918f0b09e354092ec47c859 cut_vertex
split_holes_2	step	0	split 45449349d405868cb6f45f5d474a69f8 6e9f94340ece6a2fa69a5daa260891a6,0cbf4c819485f4307d0923c20cb61b69
split_holes_2	step	0	generated E454c06fee005868cb6f45f5f92225b69 2deb4cfe028aace774bb440dac88a857 cut_vertex
split_holes_2	step	0	generated E454c06fee005868cb6f45f5f92225b69 3f2f3e0b94eea0e486d6fc5b751f82b0 cut_vertex
split_holes_2	step	0	split 454c06fee005868cb6f45f5f92225b69 f3c272002937452a32c4a469edf957c0,9767c60e77f7a3705fd79eeae5c63967
split_holes_2	step	0	generated E45537ab3ec05868cb6f45f61dcfa4cda 06bf930de16434d8b610e5d529a40983 cut_vertex
split_holes_2	step	0	generated E45537ab3ec05868cb6f45f61dcfa4cda 555c5c6126399d7d5d08431c9c7746e8 cut_vertex
split_holes_2	step	0	split 45537ab3ec05868cb6f45f61dcfa4cda 70d1dedfc0ca936b60286e06f580c538,5c7ffb92289e4f8a6514d9bc26350753
split_holes_2	step	0	generated E455aee68f805868cb6f45f6427d23e4b e1038255ebd95ec814a41a56ee412460 cut_vertex
split_holes_2	step	0	generated E455aee68f805868cb6f45f6427d23e4b ee7f18fe7595de30b4d13b5bf8602787 cut_vertex
split_holes_2	step	0	split 455aee68f805868cb6f45f6427d23e4b cd51a3fd2cff29c29fc6f122c66606d7,dec1efd822994f889e380f10a4f9b530
split_holes_2	step	0	unchanged 56c1e34a41fc0963d3554a5db129e34c
split_holes_2	step	0	unchanged 56c956ff4dfc0963d3554a5ffc01d4bd
split_holes_2	step	0	unchanged 56d0cab459fc0963d3554a6246d9c62e
split_holes_2	step	0	unchanged 56d83e6965fc0963d3554a6491b1b79f
split_holes_2	step	0	unchanged 64812a7013fc16526a18c93ed7e40f02
split_holes_2	step	0	unchanged 78d1137a8bc79c3b257f3572dc6a84dc
split_holes_2	step	0	unchanged 78d8872f97c79c3b257f35752742764d
split_holes_2	step	0	unchanged 78dffae4a3c79c3b257f3577721a67be
split_holes_2	step	0	unchanged 78e76e99afc79c3b257f3579bcf2592f
split_holes_2	step	0	unchanged 7d54bddfedbd7aced8f71d95b550cbac
split_holes_2	step	0	unchanged 7d5c3194f9bd7aced8f71d980028bd1d
split_holes_2	step	0	unchanged 7d63a54a05bd7aced8f71d9a4b00ae8e
split_holes_2	step	0	unchanged 7d6b18ff11bd7aced8f71d9c95d89fff
split_holes_2	step	0	unchanged 80157f216ba79aab7033bc0b92eff409
split_holes_2	step	0	generated E82c726e315f921a36ca68aa0c8b1e11c 159aec1007d4581bf022db4b0fac09e6 cut_edge
split_holes_2	step	0	generated E82c726e315f921a36ca68aa0c8b1e11c 18b140107c8a12f0a9b683024095efc9 cut_edge
split_holes_2	step	0	split 82c726e315f921a36ca68aa0c8b1e11c 325b288859775be5cb023a557437c2ba,36f2f2610000e42562e5e3dd97a8a0cd
split_holes_2	step	0	generated E82ce9a9821f921a36ca68aa31389d28d 8de4f48793c05153f2c24a61cc940c8e cut_edge
split_holes_2	step	0	generated E82ce9a9821f921a36ca68aa31389d28d ff4f1f947eca6d544482253a342f2629 cut_edge
split_holes_2	step	0	split 82ce9a9821f921a36ca68aa31389d28d 96ebad18377d26e4dfaf4d0ff9028792,fefd7dac03ba352fd44dc42e5aa734ed
split_holes_2	step	0	generated E82d60e4d2df921a36ca68aa55e61c3fe 5a359acfa653360fe59fcb72bda5d08a cut_edge
split_holes_2	step	0	generated E82d60e4d2df921a36ca68aa55e61c3fe 988503db43075077ddfcc11bb4356a15 cut_edge
split_holes_2	step	0	split 82d60e4d2df921a36ca68aa55e61c3fe bed2638053a3d16bf9a8a98c7964a436,6332c1c7904a17877f363dd31192ad91
split_holes_2	step	0	generated E82dd820239f921a36ca68aa7a939b56f 5c9d1dbd7dbf5103a77c187375bf40a1 cut_edge
split_holes_2	step	0	generated E82dd820239f921a36ca68aa7a939b56f 93f13e236efd11ed184aaa2d284c1672 cut_edge
split_holes_2	step	0	split 82dd820239f921a36ca68aa7a939b56f fcd7b95ca7a1903383691bc2437b3d16,827bf6e001be985abc373bb1d27be4e5
split_holes_2	step	0	unchanged 86a6b5bf81c7a929bc42b45ae3ac84e5
split_holes_2	step	0	generated E909cc9280bf92e92036a0988cff3e125 0a2ee40116d4c7c51d18b38e71deb1bb cut_edge
split_holes_2	step	0	generated E909cc9280bf92e92036a0988cff3e125 5522d274d862b4246c707a0280b0dd28 cut_edge
split_holes_2	step	0	split 909cc9280bf92e92036a0988cff3e125 359457a53f6edaee066831f92b184f9f,2f9e1b0e68cc0a7e04d37f0a3ff5336c
split_holes_2	step	0	unchanged 9654949bcf891a94c1e481f1033f32a0
split_holes_2	step	0	unchanged 965c0850db891a94c1e481f34e172411
split_holes_2	step	0	unchanged 96637c05e7891a94c1e481f598ef1582
split_holes_2	step	0	unchanged 966aefbaf3891a94c1e481f7e3c706f3
split_holes_2	step	0	generated Ecc0ddbbd99058d0402561ec6fa1fab80 926369c59d08b47492fb6a324fa06c4c cut_vertex
split_holes_2	step	0	generated Ecc0ddbbd99058d0402561ec6fa1fab80 e57ab1716f89998292d26be0e9c19933 cut_vertex
split_holes_2	step	0	split cc0ddbbd99058d0402561ec6fa1fab80 c1234dd7ead8f278014fdb91aec019dc,d507517f76320b37092dafe2dcc32dc3
split_holes_2	step	0	generated Ecc154f72a5058d0402561ec944f79cf1 8451b791d87e28651c77c6a226a0c1fe cut_vertex
split_holes_2	step	0	generated Ecc154f72a5058d0402561ec944f79cf1 ba45bd7ae29a99dd492d459c8f56b151 cut_vertex
split_holes_2	step	0	split cc154f72a5058d0402561ec944f79cf1 00ca08b8a6a854523833bd37ae90414e,c56898cf4ceda5359669425b1bf79fa1
split_holes_2	step	0	generated Ecc1cc327b1058d0402561ecb8fcf8e62 31ebbd2cc3b7da83e7d9d356d7d4aa33 cut_vertex
split_holes_2	step	0	generated Ecc1cc327b1058d0402561ecb8fcf8e62 56108dcd14668d066fc523b5edcdf224 cut_vertex
split_holes_2	step	0	split cc1cc327b1058d0402561ecb8fcf8e62 69e6dd5b971dab28ac01822449edaa14,6ac7a3888b0b4dfe2119aa27bc6f00a3
split_holes_2	step	0	generated Ecc2436dcbd058d0402561ecddaa77fd3 32246524a86a739c10eefc70124d0212 cut_vertex
split_holes_2	step	0	generated Ecc2436dcbd058d0402561ecddaa77fd3 b6a14a1d6cc3018afb5931f23f3a5d45 cut_vertex
split_holes_2	step	0	split cc2436dcbd058d0402561ecddaa77fd3 03d23f898e6612409239afaead0c4035,130ee53468eb24c71bb5ee3f52eecc82
split_holes_2	step	0	unchanged e6b854069efc02ec87f3908a6cb12534
split_holes_2	step	0	unchanged e6bfc7bbaafc02ec87f3908cb78916a5
split_holes_2	step	0	unchanged e6c73b70b6fc02ec87f3908f02610816
split_holes_2	step	0	unchanged e6ceaf25c2fc02ec87f390914d38f987
split_holes_2	step	0	unchanged e8daa2be2ec7a2b270e0ef4620e342f4
split_holes_2	step	0	unchanged e8e216733ac7a2b270e0ef486bbb3465
split_holes_2	step	0	unchanged e8e98a2846c7a2b270e0ef4ab69325d6
split_holes_2	step	0	unchanged e8f0fddd52c7a2b270e0ef4d016b1747
split_holes_2	step	0	generated Ef2d0b626b8f9281ab80844740d2a9f34 83d5e9e6c7343dfdbb9f5bda87af35e9 cut_edge
split_holes_2	step	0	generated Ef2d0b626b8f9281ab80844740d2a9f34 d50b09cd18e4994a0ff33374da9fcdb2 cut_edge
split_holes_2	step	0	split f2d0b626b8f9281ab80844740d2a9f34 1e5440b049665c92bd0568dc2138dc15,839c73186a5307cd59ff3c009e8c02ce
split_holes_2	step	0	generated Ef2d829dbc4f9281ab8084476580290a5 92f5bd0b9a04ac67e3192268e824408a cut_edge
split_holes_2	step	0	generated Ef2d829dbc4f9281ab8084476580290a5 bf30c2f3b611985848abcfed2fe16ea5 cut_edge
split_holes_2	step	0	split f2d829dbc4f9281ab8084476580290a5 1ca8676ca00c08feb81baf573b83d5ae,c2167a1b29431cebd169719ea2ee3a69
split_holes_2	step	0	generated Ef2df9d90d0f9281ab8084478a2da8216 2fe9a03ae9e3d9b7ecb5e9ca80c260ca cut_edge
split_holes_2	step	0	generated Ef2df9d90d0f9281ab8084478a2da8216 bb53ccb108fd426017496f4d41f22b9d cut_edge
split_holes_2	step	0	split f2df9d90d0f9281ab8084478a2da8216 e0b05aa2ac69ad5a19770f41081f46f1,8ab0572621ffc2a19c762995a0ee4f8e
split_holes_2	step	0	generated Ef2e71145dcf9281ab808447aedb27387 2ef384f2410daa3335e96ce434c12236 cut_edge
split_holes_2	step	0	generated Ef2e71145dcf9281ab808447aedb27387 f9627441a1c65d7a5728cefab1deec75 cut_edge
split_holes_2	step	0	split f2e71145dcf9281ab808447aedb27387 e9215977b771bc4d6184a24cb99b4a69,931f77ef0784c694319ba87e7ce5a4aa
split_holes_2	step	0	generated E82dd820239f921a36ca68aa7a939b56f,E82d60e4d2df921a36ca68aa55e61c3fe,E82ce9a9821f921a36ca68aa31389d28d,E82c726e315f921a36ca68aa0c8b1e11c,Ef2d0b626b8f9281ab80844740d2a9f34,Ef2d829dbc4f9281ab8084476580290a5,Ef2df9d90d0f9281ab8084478a2da8216,Ef2e71145dcf9281ab808447aedb27387,E909cc9280bf92e92036a0988cff3e125 0736fe92105a287f8a70913b7bb728b7 cut_face
split_holes_2	step	0	generated E82dd820239f921a36ca68aa7a939b56f,E82d60e4d2df921a36ca68aa55e61c3fe,E82ce9a9821f921a36ca68aa31389d28d,E82c726e315f921a36ca68aa0c8b1e11c,Ef2d0b626b8f9281ab80844740d2a9f34,Ef2d829dbc4f9281ab8084476580290a5,Ef2df9d90d0f9281ab8084478a2da8216,Ef2e71145dcf9281ab808447aedb27387,E909cc9280bf92e92036a0988cff3e125 e391da3e61b952ef6ecac03e26009d3c cut_face
split_holes_2	step	1	unchanged 043bd527e2bd81462458dd089385d2f8
split_holes_2	step	1	unchanged 044348dceebd81462458dd0ade5dc469
split_holes_2	step	1	unchanged 044abc91fabd81462458dd0d2935b5da
split_holes_2	step	1	unchanged 0452304706bd81462458dd0f740da74b
split_holes_2	step	1	unchanged 0470e703f351f88265fdf05e4bdfe590
split_holes_2	step	1	deleted 06bf930de16434d8b610e5d529a40983
split_holes_2	step	1	deleted 0736fe92105a287f8a70913b7bb728b7
split_holes_2	step	1	deleted 0a2ee40116d4c7c51d18b38e71deb1bb
split_holes_2	step	1	unchanged 0f6d7d53da89141d7682c27e250a2b54
split_holes_2	step	1	unchanged 0f74f108e689141d7682c2806fe21cc5
split_holes_2	step	1	unchanged 0f7c64bdf289141d7682c282baba0e36
split_holes_2	step	1	unchanged 0f83d872fe89141d7682c2850591ffa7
split_holes_2	step	1	deleted 159aec1007d4581bf022db4b0fac09e6
split_holes_2	step	1	deleted 18b140107c8a12f0a9b683024095efc9
split_holes_2	step	1	deleted 25c0b84152da271c5961e5e395feec96
split_holes_2	step	1	deleted 2deb4cfe028aace774bb440dac88a857
split_holes_2	step	1	deleted 2ef384f2410daa3335e96ce434c12236
split_holes_2	step	1	deleted 2fe9a03ae9e3d9b7ecb5e9ca80c260ca
split_holes_2	step	1	deleted 31ebbd2cc3b7da83e7d9d356d7d4aa33
split_holes_2	step	1	deleted 32246524a86a739c10eefc70124d0212
split_holes_2	step	1	deleted 3f2f3e0b94eea0e486d6fc5b751f82b0
split_holes_2	step	1	deleted 5522d274d862b4246c707a0280b0dd28
split_holes_2	step	1	deleted 555c5c6126399d7d5d08431c9c7746e8
split_holes_2	step	1	deleted 56108dcd14668d066fc523b5edcdf224
split_holes_2	step	1	unchanged 56c1e34a41fc0963d3554a5db129e34c
split_holes_2	step	1	unchanged 56c956ff4dfc0963d3554a5ffc01d4bd
split_holes_2	step	1	unchanged 56d0cab459fc0963d3554a6246d9c62e
split_holes_2	step	1	unchanged 56d83e6965fc0963d3554a6491b1b79f
split_holes_2	step	1	deleted 5a359acfa653360fe59fcb72bda5d08a
split_holes_2	step	1	deleted 5bf8c900a918f0b09e354092ec47c859
split_holes_2	step	1	deleted 5c9d1dbd7dbf5103a77c187375bf40a1
split_holes_2	step	1	unchanged 64812a7013fc16526a18c93ed7e40f02
split_holes_2	step	1	unchanged 78d1137a8bc79c3b257f3572dc6a84dc
split_holes_2	step	1	unchanged 78d8872f97c79c3b257f35752742764d
split_holes_2	step	1	unchanged 78dffae4a3c79c3b257f3577721a67be
split_holes_2	step	1	unchanged 78e76e99afc79c3b257f3579bcf2592f
split_holes_2	step	1	unchanged 7d54bddfedbd7aced8f71d95b550cbac
