# case	section	name	row (explicit) or digest
attributes_split_polygon_3	digest	1374	e7422f271ced870541a72f5384c3b4a1
attributes_fuse_polygon_5_upper_first	step	0	outcome 17 f4400a55ceaf5f955e58f97e0c4ebda9 f4400a55ceaf5f955e58f97e0c4ebda9 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 17 f45dd929feaf5f955e58f98737ae836d f45dd929feaf5f955e58f98737ae836d recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 17 f46cc09416af5f955e58f98bcd5e664f f46cc09416af5f955e58f98bcd5e664f recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 18 29cb5e39f003c1866d0680fde14d1ea5 29cb5e39f003c1866d0680fde14d1ea5 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 18 29da45a40803c1866d06810276fd0187 29da45a40803c1866d06810276fd0187 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 18 8dbc8323f395f7f6ac35f61bf5685be9 8dbc8323f395f7f6ac35f61bf5685be9 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 18 e2e0892990b8dcbe41f80e86cdcf0a19 e2e0892990b8dcbe41f80e86cdcf0a19 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 18 e2ef7093a8b8dcbe41f80e8b637eecfb e2ef7093a8b8dcbe41f80e8b637eecfb recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 18 e2fe57fdc0b8dcbe41f80e8ff92ecfdd e2fe57fdc0b8dcbe41f80e8ff92ecfdd recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 18 effc6946105785ab5e2ccaa7270be668 effc6946105785ab5e2ccaa7270be668 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 18 f00b50b0285785ab5e2ccaabbcbbc94a f00b50b0285785ab5e2ccaabbcbbc94a recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 19 29606acfb462bed0ba8b2c52cb1719c1 29606acfb462bed0ba8b2c52cb1719c1 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 19 296f5239cc62bed0ba8b2c5760c6fca3 296f5239cc62bed0ba8b2c5760c6fca3 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 19 6e8f3c5ba50efaabc964e574bc8693b6 6e8f3c5ba50efaabc964e574bc8693b6 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 19 9290183182ada398e599a736fa57aaaa 9290183182ada398e599a736fa57aaaa recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 19 929eff9b9aada398e599a73b90078d8c 929eff9b9aada398e599a73b90078d8c recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 19 92ade705b2ada398e599a74025b7706e 92ade705b2ada398e599a74025b7706e recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 19 f4566574f2af5f955e58f984ecd691fc f4566574f2af5f955e58f984ecd691fc recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 19 f4654cdf0aaf5f955e58f989828674de f4654cdf0aaf5f955e58f989828674de recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 20 29b5031acc03c1866d0680f700c54a52 29b5031acc03c1866d0680f700c54a52 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 20 29c3ea84e403c1866d0680fb96752d34 29c3ea84e403c1866d0680fb96752d34 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 20 29d2d1eefc03c1866d0681002c251016 29d2d1eefc03c1866d0681002c251016 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 20 749654a4de057d82e5c5cda30eaff6ff 749654a4de057d82e5c5cda30eaff6ff recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 20 e2d9157484b8dcbe41f80e8482f718a8 e2d9157484b8dcbe41f80e8482f718a8 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 20 e2e7fcde9cb8dcbe41f80e8918a6fb8a e2e7fcde9cb8dcbe41f80e8918a6fb8a recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 20 f003dcfb1c5785ab5e2ccaa971e3d7d9 f003dcfb1c5785ab5e2ccaa971e3d7d9 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 20 f012c465345785ab5e2ccaae0793babb f012c465345785ab5e2ccaae0793babb recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 20 f0309339645785ab5e2ccab732f3807f f0309339645785ab5e2ccab732f3807f recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 21 2958f71aa862bed0ba8b2c50803f2850 2958f71aa862bed0ba8b2c50803f2850 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 21 2967de84c062bed0ba8b2c5515ef0b32 2967de84c062bed0ba8b2c5515ef0b32 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 21 2976c5eed862bed0ba8b2c59ab9eee14 2976c5eed862bed0ba8b2c59ab9eee14 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 21 92a67350a6ada398e599a73ddadf7efd 92a67350a6ada398e599a73ddadf7efd recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 21 92b55ababeada398e599a742708f61df 92b55ababeada398e599a742708f61df recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 21 f4400a55ceaf5f955e58f97e0c4ebda9 f4400a55ceaf5f955e58f97e0c4ebda9 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 21 f45dd929feaf5f955e58f98737ae836d f45dd929feaf5f955e58f98737ae836d recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 21 f46cc09416af5f955e58f98bcd5e664f f46cc09416af5f955e58f98bcd5e664f recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 22 29cb5e39f003c1866d0680fde14d1ea5 29cb5e39f003c1866d0680fde14d1ea5 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 22 29da45a40803c1866d06810276fd0187 29da45a40803c1866d06810276fd0187 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 22 8dbc8323f395f7f6ac35f61bf5685be9 8dbc8323f395f7f6ac35f61bf5685be9 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 22 e2e0892990b8dcbe41f80e86cdcf0a19 e2e0892990b8dcbe41f80e86cdcf0a19 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 22 e2ef7093a8b8dcbe41f80e8b637eecfb e2ef7093a8b8dcbe41f80e8b637eecfb recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 22 e2fe57fdc0b8dcbe41f80e8ff92ecfdd e2fe57fdc0b8dcbe41f80e8ff92ecfdd recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 22 effc6946105785ab5e2ccaa7270be668 effc6946105785ab5e2ccaa7270be668 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 22 f00b50b0285785ab5e2ccaabbcbbc94a f00b50b0285785ab5e2ccaabbcbbc94a recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 23 29606acfb462bed0ba8b2c52cb1719c1 29606acfb462bed0ba8b2c52cb1719c1 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 23 296f5239cc62bed0ba8b2c5760c6fca3 296f5239cc62bed0ba8b2c5760c6fca3 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 23 6e8f3c5ba50efaabc964e574bc8693b6 6e8f3c5ba50efaabc964e574bc8693b6 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 23 9290183182ada398e599a736fa57aaaa 9290183182ada398e599a736fa57aaaa recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 23 929eff9b9aada398e599a73b90078d8c 929eff9b9aada398e599a73b90078d8c recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 23 92ade705b2ada398e599a74025b7706e 92ade705b2ada398e599a74025b7706e recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 23 f4566574f2af5f955e58f984ecd691fc f4566574f2af5f955e58f984ecd691fc recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 23 f4654cdf0aaf5f955e58f989828674de f4654cdf0aaf5f955e58f989828674de recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 24 29b5031acc03c1866d0680f700c54a52 29b5031acc03c1866d0680f700c54a52 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 24 29c3ea84e403c1866d0680fb96752d34 29c3ea84e403c1866d0680fb96752d34 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 24 29d2d1eefc03c1866d0681002c251016 29d2d1eefc03c1866d0681002c251016 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 24 749654a4de057d82e5c5cda30eaff6ff 749654a4de057d82e5c5cda30eaff6ff recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 24 e2d9157484b8dcbe41f80e8482f718a8 e2d9157484b8dcbe41f80e8482f718a8 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 24 e2e7fcde9cb8dcbe41f80e8918a6fb8a e2e7fcde9cb8dcbe41f80e8918a6fb8a recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 24 f003dcfb1c5785ab5e2ccaa971e3d7d9 f003dcfb1c5785ab5e2ccaa971e3d7d9 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 24 f012c465345785ab5e2ccaae0793babb f012c465345785ab5e2ccaae0793babb recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 24 f0309339645785ab5e2ccab732f3807f f0309339645785ab5e2ccab732f3807f recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 25 2958f71aa862bed0ba8b2c50803f2850 2958f71aa862bed0ba8b2c50803f2850 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 25 2967de84c062bed0ba8b2c5515ef0b32 2967de84c062bed0ba8b2c5515ef0b32 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 25 2976c5eed862bed0ba8b2c59ab9eee14 2976c5eed862bed0ba8b2c59ab9eee14 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 25 92a67350a6ada398e599a73ddadf7efd 92a67350a6ada398e599a73ddadf7efd kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 25 92b55ababeada398e599a742708f61df 92b55ababeada398e599a742708f61df kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 25 f4400a55ceaf5f955e58f97e0c4ebda9 f4400a55ceaf5f955e58f97e0c4ebda9 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 25 f45dd929feaf5f955e58f98737ae836d f45dd929feaf5f955e58f98737ae836d kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 25 f46cc09416af5f955e58f98bcd5e664f f46cc09416af5f955e58f98bcd5e664f kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 26 29cb5e39f003c1866d0680fde14d1ea5 29cb5e39f003c1866d0680fde14d1ea5 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 26 29da45a40803c1866d06810276fd0187 29da45a40803c1866d06810276fd0187 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 26 8dbc8323f395f7f6ac35f61bf5685be9 8dbc8323f395f7f6ac35f61bf5685be9 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 26 e2e0892990b8dcbe41f80e86cdcf0a19 e2e0892990b8dcbe41f80e86cdcf0a19 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 26 e2ef7093a8b8dcbe41f80e8b637eecfb e2ef7093a8b8dcbe41f80e8b637eecfb kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 26 e2fe57fdc0b8dcbe41f80e8ff92ecfdd e2fe57fdc0b8dcbe41f80e8ff92ecfdd kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 26 effc6946105785ab5e2ccaa7270be668 effc6946105785ab5e2ccaa7270be668 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 26 f00b50b0285785ab5e2ccaabbcbbc94a f00b50b0285785ab5e2ccaabbcbbc94a kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 27 29606acfb462bed0ba8b2c52cb1719c1 29606acfb462bed0ba8b2c52cb1719c1 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 27 296f5239cc62bed0ba8b2c5760c6fca3 296f5239cc62bed0ba8b2c5760c6fca3 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 27 6e8f3c5ba50efaabc964e574bc8693b6 6e8f3c5ba50efaabc964e574bc8693b6 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 27 9290183182ada398e599a736fa57aaaa 9290183182ada398e599a736fa57aaaa kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 27 929eff9b9aada398e599a73b90078d8c 929eff9b9aada398e599a73b90078d8c kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 27 92ade705b2ada398e599a74025b7706e 92ade705b2ada398e599a74025b7706e kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 27 f4566574f2af5f955e58f984ecd691fc f4566574f2af5f955e58f984ecd691fc kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 27 f4654cdf0aaf5f955e58f989828674de f4654cdf0aaf5f955e58f989828674de kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 28 29b5031acc03c1866d0680f700c54a52 29b5031acc03c1866d0680f700c54a52 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 28 29c3ea84e403c1866d0680fb96752d34 29c3ea84e403c1866d0680fb96752d34 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 28 29d2d1eefc03c1866d0681002c251016 29d2d1eefc03c1866d0681002c251016 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 28 749654a4de057d82e5c5cda30eaff6ff 749654a4de057d82e5c5cda30eaff6ff kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 28 e2d9157484b8dcbe41f80e8482f718a8 e2d9157484b8dcbe41f80e8482f718a8 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 28 e2e7fcde9cb8dcbe41f80e8918a6fb8a e2e7fcde9cb8dcbe41f80e8918a6fb8a kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 28 f003dcfb1c5785ab5e2ccaa971e3d7d9 f003dcfb1c5785ab5e2ccaa971e3d7d9 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 28 f012c465345785ab5e2ccaae0793babb f012c465345785ab5e2ccaae0793babb kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 28 f0309339645785ab5e2ccab732f3807f f0309339645785ab5e2ccab732f3807f kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 29 2958f71aa862bed0ba8b2c50803f2850 2958f71aa862bed0ba8b2c50803f2850 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 29 2967de84c062bed0ba8b2c5515ef0b32 2967de84c062bed0ba8b2c5515ef0b32 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 29 2976c5eed862bed0ba8b2c59ab9eee14 2976c5eed862bed0ba8b2c59ab9eee14 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 29 92a67350a6ada398e599a73ddadf7efd 92a67350a6ada398e599a73ddadf7efd kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 29 92b55ababeada398e599a742708f61df 92b55ababeada398e599a742708f61df kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 29 f4400a55ceaf5f955e58f97e0c4ebda9 f4400a55ceaf5f955e58f97e0c4ebda9 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 29 f45dd929feaf5f955e58f98737ae836d f45dd929feaf5f955e58f98737ae836d kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 29 f46cc09416af5f955e58f98bcd5e664f f46cc09416af5f955e58f98bcd5e664f kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 30 29cb5e39f003c1866d0680fde14d1ea5 29cb5e39f003c1866d0680fde14d1ea5 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 30 29da45a40803c1866d06810276fd0187 29da45a40803c1866d06810276fd0187 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 30 8dbc8323f395f7f6ac35f61bf5685be9 8dbc8323f395f7f6ac35f61bf5685be9 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 30 e2e0892990b8dcbe41f80e86cdcf0a19 e2e0892990b8dcbe41f80e86cdcf0a19 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 30 e2ef7093a8b8dcbe41f80e8b637eecfb e2ef7093a8b8dcbe41f80e8b637eecfb kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 30 e2fe57fdc0b8dcbe41f80e8ff92ecfdd e2fe57fdc0b8dcbe41f80e8ff92ecfdd kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 30 effc6946105785ab5e2ccaa7270be668 effc6946105785ab5e2ccaa7270be668 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 30 f00b50b0285785ab5e2ccaabbcbbc94a f00b50b0285785ab5e2ccaabbcbbc94a kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 31 29606acfb462bed0ba8b2c52cb1719c1 29606acfb462bed0ba8b2c52cb1719c1 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 31 296f5239cc62bed0ba8b2c5760c6fca3 296f5239cc62bed0ba8b2c5760c6fca3 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 31 6e8f3c5ba50efaabc964e574bc8693b6 6e8f3c5ba50efaabc964e574bc8693b6 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 31 9290183182ada398e599a736fa57aaaa 9290183182ada398e599a736fa57aaaa kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 31 929eff9b9aada398e599a73b90078d8c 929eff9b9aada398e599a73b90078d8c kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 31 92ade705b2ada398e599a74025b7706e 92ade705b2ada398e599a74025b7706e kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 31 f4566574f2af5f955e58f984ecd691fc f4566574f2af5f955e58f984ecd691fc kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 31 f4654cdf0aaf5f955e58f989828674de f4654cdf0aaf5f955e58f989828674de kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 32 29b5031acc03c1866d0680f700c54a52 29b5031acc03c1866d0680f700c54a52 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 32 29c3ea84e403c1866d0680fb96752d34 29c3ea84e403c1866d0680fb96752d34 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 32 29d2d1eefc03c1866d0681002c251016 29d2d1eefc03c1866d0681002c251016 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 32 749654a4de057d82e5c5cda30eaff6ff 749654a4de057d82e5c5cda30eaff6ff kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 32 e2d9157484b8dcbe41f80e8482f718a8 e2d9157484b8dcbe41f80e8482f718a8 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 32 e2e7fcde9cb8dcbe41f80e8918a6fb8a e2e7fcde9cb8dcbe41f80e8918a6fb8a kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 32 f003dcfb1c5785ab5e2ccaa971e3d7d9 f003dcfb1c5785ab5e2ccaa971e3d7d9 kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 32 f012c465345785ab5e2ccaae0793babb f012c465345785ab5e2ccaae0793babb kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 32 f0309339645785ab5e2ccab732f3807f f0309339645785ab5e2ccab732f3807f kept
attributes_fuse_polygon_5_upper_first	step	0	outcome 33 2958f71aa862bed0ba8b2c50803f2850 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 33 2967de84c062bed0ba8b2c5515ef0b32 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 33 2976c5eed862bed0ba8b2c59ab9eee14 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 33 92a67350a6ada398e599a73ddadf7efd - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 33 92b55ababeada398e599a742708f61df - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 33 f4400a55ceaf5f955e58f97e0c4ebda9 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 33 f45dd929feaf5f955e58f98737ae836d - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 33 f46cc09416af5f955e58f98bcd5e664f - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 34 29cb5e39f003c1866d0680fde14d1ea5 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 34 29da45a40803c1866d06810276fd0187 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 34 8dbc8323f395f7f6ac35f61bf5685be9 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 34 e2e0892990b8dcbe41f80e86cdcf0a19 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 34 e2ef7093a8b8dcbe41f80e8b637eecfb - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 34 e2fe57fdc0b8dcbe41f80e8ff92ecfdd - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 34 effc6946105785ab5e2ccaa7270be668 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 34 f00b50b0285785ab5e2ccaabbcbbc94a - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 35 29606acfb462bed0ba8b2c52cb1719c1 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 35 296f5239cc62bed0ba8b2c5760c6fca3 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 35 6e8f3c5ba50efaabc964e574bc8693b6 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 35 9290183182ada398e599a736fa57aaaa - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 35 929eff9b9aada398e599a73b90078d8c - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 35 92ade705b2ada398e599a74025b7706e - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 35 f4566574f2af5f955e58f984ecd691fc - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 35 f4654cdf0aaf5f955e58f989828674de - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 36 29b5031acc03c1866d0680f700c54a52 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 36 29c3ea84e403c1866d0680fb96752d34 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 36 29d2d1eefc03c1866d0681002c251016 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 36 749654a4de057d82e5c5cda30eaff6ff - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 36 e2d9157484b8dcbe41f80e8482f718a8 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 36 e2e7fcde9cb8dcbe41f80e8918a6fb8a - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 36 f003dcfb1c5785ab5e2ccaa971e3d7d9 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 36 f012c465345785ab5e2ccaae0793babb - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 36 f0309339645785ab5e2ccab732f3807f - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 37 2958f71aa862bed0ba8b2c50803f2850 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 37 2967de84c062bed0ba8b2c5515ef0b32 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 37 2976c5eed862bed0ba8b2c59ab9eee14 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 37 92a67350a6ada398e599a73ddadf7efd - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 37 92b55ababeada398e599a742708f61df - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 37 f4400a55ceaf5f955e58f97e0c4ebda9 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 37 f45dd929feaf5f955e58f98737ae836d - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 37 f46cc09416af5f955e58f98bcd5e664f - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 38 29cb5e39f003c1866d0680fde14d1ea5 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 38 29da45a40803c1866d06810276fd0187 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 38 8dbc8323f395f7f6ac35f61bf5685be9 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 38 e2e0892990b8dcbe41f80e86cdcf0a19 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 38 e2ef7093a8b8dcbe41f80e8b637eecfb - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 38 e2fe57fdc0b8dcbe41f80e8ff92ecfdd - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 38 effc6946105785ab5e2ccaa7270be668 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 38 f00b50b0285785ab5e2ccaabbcbbc94a - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 39 29606acfb462bed0ba8b2c52cb1719c1 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 39 296f5239cc62bed0ba8b2c5760c6fca3 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 39 6e8f3c5ba50efaabc964e574bc8693b6 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 39 9290183182ada398e599a736fa57aaaa - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 39 929eff9b9aada398e599a73b90078d8c - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 39 92ade705b2ada398e599a74025b7706e - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 39 f4566574f2af5f955e58f984ecd691fc - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 39 f4654cdf0aaf5f955e58f989828674de - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 40 29b5031acc03c1866d0680f700c54a52 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 40 29c3ea84e403c1866d0680fb96752d34 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 40 29d2d1eefc03c1866d0681002c251016 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 40 749654a4de057d82e5c5cda30eaff6ff - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 40 e2d9157484b8dcbe41f80e8482f718a8 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 40 e2e7fcde9cb8dcbe41f80e8918a6fb8a - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 40 f003dcfb1c5785ab5e2ccaa971e3d7d9 - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 40 f012c465345785ab5e2ccaae0793babb - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 40 f0309339645785ab5e2ccab732f3807f - dropped
attributes_fuse_polygon_5_upper_first	step	0	outcome 41 2958f71aa862bed0ba8b2c50803f2850 2958f71aa862bed0ba8b2c50803f2850 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 41 2967de84c062bed0ba8b2c5515ef0b32 2967de84c062bed0ba8b2c5515ef0b32 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 41 2976c5eed862bed0ba8b2c59ab9eee14 2976c5eed862bed0ba8b2c59ab9eee14 recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 41 92a67350a6ada398e599a73ddadf7efd 92a67350a6ada398e599a73ddadf7efd recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 41 92b55ababeada398e599a742708f61df 92b55ababeada398e599a742708f61df recomputed
attributes_fuse_polygon_5_upper_first	step	0	outcome 41 f4400a55ceaf5f955e58f97e0c4ebda9 f4400a55ceaf5f955e58f97e0c4ebda9 recomputed
